timestamp_ms,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
11828,1235,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11830,1235,756,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11832,1235,756,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11834,1238,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11836,1238,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11838,1238,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11840,1238,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11842,1241,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11844,1241,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11846,1241,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11848,1241,758,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11850,1243,759,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11852,1243,759,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11854,1246,759,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11856,1246,759,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11858,1246,761,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11860,1246,761,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11862,1246,761,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11864,1246,761,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11866,1246,761,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11868,1246,761,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11870,1246,763,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11872,1246,763,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11874,1246,766,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11876,1246,766,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11878,1246,766,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11880,1246,766,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11882,1246,767,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11884,1246,767,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11886,1246,767,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11888,1246,767,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11890,1246,767,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11892,1246,767,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11894,1249,769,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11896,1249,769,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11898,1249,771,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11900,1249,771,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11902,1246,771,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11904,1246,771,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11906,1246,774,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11908,1246,774,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11910,1243,774,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11912,1243,774,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11914,1241,775,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11916,1241,775,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11918,1238,779,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11920,1238,779,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11922,1238,779,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11924,1238,779,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11926,1235,780,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11928,1235,780,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11930,1230,782,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11932,1230,782,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11934,1227,783,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11936,1227,783,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11938,1222,783,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11940,1222,783,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11942,1219,787,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11944,1219,787,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11946,1211,790,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11948,1211,790,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11950,1201,791,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11952,1201,791,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11954,1195,793,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11956,1195,793,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11958,1190,799,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11960,1190,799,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11962,1172,811,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11964,1172,811,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11966,1163,820,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11968,1163,820,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11970,1137,830,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11972,1137,830,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11974,1097,857,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11976,1097,857,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11978,1048,900,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11980,1048,900,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11982,993,983,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11984,993,983,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11986,966,1008,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11988,966,1008,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11990,993,1008,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11992,993,1008,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11994,1000,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11996,1000,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
11998,1000,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12000,1000,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12002,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12004,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12006,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12008,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12010,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12012,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12014,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12016,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12018,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12020,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12022,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12024,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12026,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12028,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12030,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12032,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12034,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12036,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12038,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12040,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12042,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12044,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12046,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12048,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12050,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12052,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12054,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12056,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12058,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12060,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12062,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12064,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12066,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12068,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12070,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12072,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12074,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12076,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12078,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12080,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12082,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12084,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12086,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12088,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12090,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12092,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12094,992,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12096,992,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12098,987,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12100,987,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12102,979,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12104,979,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12106,977,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12108,977,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12110,974,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12112,974,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12114,969,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12116,969,993,1072,990,1811,172,172,172,992,992,992,992,992,992,992,992
12118,967,993,1072,990,1811,172,172,172,992,992,992,992,992,992,992,992
12120,967,993,1072,990,1811,172,172,172,992,992,992,992,992,992,992,992
12122,964,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12124,964,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12126,961,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12128,961,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12130,959,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12132,959,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12134,958,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12136,958,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12138,956,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12140,956,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12142,955,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12144,955,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12146,953,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12148,953,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12150,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12152,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12154,948,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12156,948,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12158,945,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12160,945,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12162,942,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12164,942,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12166,937,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12168,937,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12170,934,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12172,934,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12174,932,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12176,932,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12178,931,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12180,931,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12182,929,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12184,929,993,1072,990,1811,172,172,172,992,992,992,992,992,992,992,992
12186,927,993,1072,990,1811,172,172,172,992,992,992,992,992,992,992,992
12188,927,993,1072,990,1811,172,172,172,992,992,992,992,992,992,992,992
12190,927,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12192,927,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12194,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12196,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12198,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12200,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12202,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12204,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12206,924,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12208,924,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12210,924,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12212,924,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12214,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12216,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12218,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12220,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12222,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12224,926,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12226,927,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12228,927,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12230,927,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12232,927,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12234,929,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12236,929,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12238,931,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12240,931,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12242,934,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12244,934,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12246,939,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12248,939,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12250,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12252,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12254,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12256,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12258,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12260,951,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12262,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12264,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12266,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12268,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12270,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12272,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12274,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12276,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12278,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12280,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12282,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12284,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12286,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12288,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12290,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12292,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12294,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12296,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12298,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12300,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12302,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12304,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12306,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12308,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12310,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12312,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12314,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12316,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12318,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12320,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12322,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12324,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12326,993,993,1070,990,1811,172,172,172,992,992,992,992,992,992,992,992
12328,993,993,1068,990,1811,172,172,172,992,992,992,992,992,992,992,992
12330,993,993,1067,990,1811,172,172,172,992,992,992,992,992,992,992,992
12332,993,993,1065,990,1811,172,172,172,992,992,992,992,992,992,992,992
12334,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12336,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12338,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12340,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12342,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12344,993,993,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12346,993,993,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12348,993,993,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12350,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12352,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12354,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12356,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12358,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12360,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12362,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12364,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12366,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12368,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12370,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12372,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12374,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12376,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12378,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12380,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12382,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12384,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12386,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12388,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12390,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12392,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12394,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12396,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12398,993,993,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12400,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12402,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12404,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12406,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12408,993,993,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12410,993,988,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12412,993,988,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12414,993,980,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12416,993,980,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12418,993,975,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12420,993,975,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12422,993,967,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12424,993,967,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12426,993,953,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12428,993,953,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12430,993,940,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12432,993,940,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12434,993,931,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12436,993,931,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12438,993,921,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12440,993,921,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12442,993,903,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12444,993,903,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12446,993,887,1059,990,1811,172,172,172,992,992,992,992,992,992,992,992
12448,993,887,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12450,993,878,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12452,993,878,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12454,993,867,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12456,993,867,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12458,993,857,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12460,993,857,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12462,993,849,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12464,993,849,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12466,993,838,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12468,993,838,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12470,993,828,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12472,993,828,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12474,993,817,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12476,993,817,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12478,993,809,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12480,993,809,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12482,993,799,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12484,993,799,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12486,993,788,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12488,993,788,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12490,993,775,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12492,993,775,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12494,993,756,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12496,993,756,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12498,993,748,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12500,993,748,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12502,993,739,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12504,993,739,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12506,993,732,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12508,993,732,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12510,993,732,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12512,993,732,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12514,993,713,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12516,993,713,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12518,993,705,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12520,993,705,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12522,998,700,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12524,998,700,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12526,1004,692,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12528,1004,692,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12530,1011,686,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12532,1011,686,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12534,1017,679,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12536,1017,679,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12538,1027,670,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12540,1027,670,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12542,1033,662,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12544,1033,662,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12546,1040,649,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12548,1040,649,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12550,1048,647,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12552,1048,647,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12554,1054,636,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12556,1054,636,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12558,1057,630,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12560,1057,630,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12562,1059,625,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12564,1059,625,1064,990,1811,172,172,172,992,992,992,992,992,992,992,992
12566,1062,615,1062,990,1811,172,172,172,992,992,992,992,992,992,992,992
12568,1062,615,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12570,1064,614,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
12572,1064,614,1060,990,1811,172,172,172,992,992,992,992,992,992,992,992
